span,IGNORANCE TYPE
"For protein identification, approximately 0.8 Âµl of the peptide mixture was spotted onto a target plate and covered with the same volume of matrix solution (Î±-cyano-4-hydroxy cinnamic acid (Sigma), 8 mg/ml in 70% (v/v) acetonitrile/1% (v/v) formic acid) and allowed to air dry.",1
"In several cases, peptides were concentrated and desalted using C18Perfect Pure Tips (Eppendorf).",1
Tips were activated with acetonitrile and washed with 5Ã—10 Âµl of 1% (v/v) formic acid.,1
The peptide mixture was then bound and aspirated 5 times through the column and bound peptides washed with 5Ã—10 Âµl of 1% formic acid.,1
Peptides were eluted in 0.8 Âµl of matrix solution directly onto a MALDI-TOF target plate.,1
"Peptide mass maps of tryptic peptides were generated by matrix assisted laser desorption/ionisation time-of-flight mass spectrometry (MALDI-TOF MS) using an Applied Biosystems Q-STAR Pulsar with MALDI source (APAF, University of Sydney).",1
"Mass calibration was performed using trypsin autolysis peaks, 2211.11 Da and 842.51 Da as internal standards.",1
"Database searching and secondary analyses\nData generated from peptide mass mapping (PMM) of each spot were used to perform searches of the SWISS-PROT, NCBI and TrEMBL databases using the programs Aldente (www.expasy.ch) and MASCOT (www.matrixscience.com).",1
"Identifications were based on the observed pI and Mr(kDa) of the matched protein, the number of matching peptide masses and the total percentage of the amino acid sequence that those peptides covered, in comparison to other database entries.",1
"For searches performed using MASCOT, E-value and Score, as well as matching peptides and sequence coverage, were used to determine matches.",1
Bioinformatics was employed as secondary analyses.,1
"Depending of the size of the fold changes, we planned to use western blot and/or bioinformatics as secondary analyses.",1
"Significantly dysregulated proteins were examined in bioinformatic pathways analysis (Ingenuity Pathway Analysis [IPA]; Ingenuity Systems, Mountain View, CA).",1
This manually-curated database builds hypothetical networks based on the candidate proteins and other potentially associated proteins in the database.,1
"For each pathway, scores are calculated as the negative base-10 logarithm of the P value, indicating the likelihood that the dysregulated proteins would be found in a given network by chance.",1
Results\nWe identified 637 spots in DVD deplete samples and 655 spots in Control samples (seeFigure 1for a representative gel).,1
"These spots were matched, normalized and quantified.",1
"For each animal, two gels were averaged.",1
"There were 35 spots that were significantly altered between the two groups, 22 were down - regulated and 13 up-regulated (Table 1).",1
These spots were mapped to 33 unique proteins.,1
"The fold changes were uniformly small, with the largest FC being âˆ’1.67 (MEPD).",1
Over half (27 of 49) of the significantly dysregulated spots that were identified as a known protein had a fold change of less than 1.3.,1
"Red circles indicate increased spots, blue circles indicate spots reduced in the average gel in DVD animals.10.1371/journal.pone.0002383.t001\n\nCaption (TABLE-WRAP): TABLE 1\nSummary of differentially expressed protein spots in nucleus accumbens tissue from adult DVD-deficient and control ratsFold changep valueProteinUniprot Accession NumberMowse scoreMolecular weightpH Calcium Binding Proteins 1.140.031Calreticulin CALRP18418114479664.33-1.250.050Calbindin (calretinin) CALB2P47728156313844.94-1.180.045Calbindin CALB1P0717169299754.711.170.032Hippocalcin HPCAP8407679224134.87 General cellular metabolism proteins 1.470.026L-lactate dehydrogenase B chain LDHBP42123119365895.701.230.004Aldose reductase ALDRP07943154357746.26-1.110.014crystallin, mu CRYMQ9QYU496335335.34-1.090.030Malate dehydrogenase, cytoplasmic MDHCO8898969364606.16-1.350.030Glycerol-3-phosphate dehydrogenase [NAD+], cytoplasmic GPDAO35077141374286.16-1.170.043Glutathione S-transferase P GSTP1P0490678234246.89 Mitochondria Proteins -1.540.041Hexokinase 1 HXK1P05708761023426.29-1.350.048Dynamin 1-like protein DNM1LO35303106838566.64-1.120.046Ubiquinol-cytochrome-c reductase complex core protein 1, UQCR1Q68FY0145528155.57-1.140.033Isocitrate dehydrogenase (NAD) subunit alpha, mitochondrial IDH3AQ99NA5113395886.471.160.037IDH3AQ99NA5117..-1.370.011NADH dehydrogenase 1 alpha subcomplex subunit 10, NDUAAQ561S0219404687.64-1.100.039Pyruvate dehydrogenase E1 component subunit beta, ODPBP4943295389576.20-1.180.033Voltage-dependent anion-selective channel protein 2 VDAC2P8115559317267.44 Signal transduction and MAP-related proteins -1.280.007Mitogen-activated protein kinase 1 (ERK-2; MAPK 2) MK01P6308657412496.50-1.240.009Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform PP2ABP62716107355525.211.230.036Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta 1 GBB1P5431164373535.60-1.150.031Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta 2 GBB2P5431374373075.60-1.240.029Dynamin 1 DYN1P21575152958676.32-1.670.047Thimet oligopeptidase MEPDP24155112782645.54-1.220.006Dihydropyrimidinase-related protein 2 (DRP-2; CRMP-2) DPYL2P47942101622395.951.170.038DPYL2P4794253..1.240.007DPYL2P4794285..-1.210.024Syntaxin-binding protein 1 STXB1P6176591675266.49-1.250.036Adenosylhomocysteinase SAHHP1076093475076.071.310.013Ras-related protein Rab-3C RAB3CP6282464258565.101.140.003Beta-synuclein SYUBQ6375456144954.481.170.013Myosin light polypeptide 6 MYL6Q6411954169644.46 Proteins not otherwise classified 1.480.011Eukaryotic initiation factor 4A-II IF4A2Q5RKI190463735.331.190.001Glyceraldehyde-3-phosphate dehydrogenase G3PP0479778358058.14-1.150.047ADP-ribosylation factor 1 ARF1P84079128206846.32\nIngenuity Pathway Analysis identified two major networks; (a) Cellular Movement, cellular assembly and organization, cell signaling; and (b) Protein synthsis, RNA Post-transcriptional Modification, Cancer.",1
